"","ID","fold","lon","lat"
"CBNA_927207","CBNA_927207",1,6.614895996,45.554908
"CBNA_927221","CBNA_927221",1,6.611291998,45.55309401
"CBNA_927233","CBNA_927233",1,6.623482999,45.551402
"CBNA_927312","CBNA_927312",4,6.406684003,43.903653
"CBNA_927327","CBNA_927327",2,5.588269001,45.383503
"CBNA_927331","CBNA_927331",2,5.588447001,45.383286
"CBNA_927343","CBNA_927343",3,5.597516003,45.387598
"CBNA_927380","CBNA_927380",2,6.407405999,43.84789101
"CBNA_927402","CBNA_927402",2,4.998920937,45.06271097
"CBNA_927414","CBNA_927414",4,4.999604022,45.06168301
"CBNA_927418","CBNA_927418",2,5.533811002,45.388109
"CBNA_927452","CBNA_927452",4,5.653751998,46.308278
"CBNA_927475","CBNA_927475",3,5.666236998,46.319701
"CBNA_927490","CBNA_927490",4,5.64511,46.19851401
"CBNA_927687","CBNA_927687",1,5.883769001,43.783288
"CBNA_927743","CBNA_927743",4,5.497329003,45.372748
"CBNA_927826","CBNA_927826",1,5.560260003,45.418238
"CBNA_927834","CBNA_927834",2,5.550500999,45.404918
"CBNA_927836","CBNA_927836",1,5.549829001,45.404852
"CBNA_927847","CBNA_927847",1,5.534891001,45.407775
"CBNA_927871","CBNA_927871",4,5.878088997,46.26856
"CBNA_927872","CBNA_927872",4,5.879442004,46.269842
"CBNA_927877","CBNA_927877",2,5.885275,46.273105
"CBNA_927886","CBNA_927886",3,5.882042038,46.26484499
"CBNA_928101","CBNA_928101",1,5.762036998,45.226763
"CBNA_928103","CBNA_928103",4,5.762005997,45.227208
"CBNA_928106","CBNA_928106",3,5.761165997,45.227485
"CBNA_928117","CBNA_928117",1,5.652887003,46.213279
"CBNA_928121","CBNA_928121",2,6.225207,43.989443
"CBNA_928125","CBNA_928125",2,5.575483999,46.254654
"CBNA_928126","CBNA_928126",4,5.760311998,45.227338
"CBNA_928131","CBNA_928131",4,5.7645,45.225943
"CBNA_928224","CBNA_928224",4,5.61595405,46.27883601
"CBNA_928228","CBNA_928228",2,5.641304997,46.282608
"CBNA_928296","CBNA_928296",2,5.718097002,46.296889
"CBNA_928392","CBNA_928392",2,6.740976,45.59613201
"CBNA_928394","CBNA_928394",3,6.742181998,45.594563
"CBNA_928396","CBNA_928396",4,6.736389999,45.593835
"CBNA_928397","CBNA_928397",3,6.738101,45.598217
"CBNA_928398","CBNA_928398",4,6.737443997,45.596733
"CBNA_928402","CBNA_928402",3,6.716739,45.588517
"CBNA_928515","CBNA_928515",4,5.633190999,46.165997
"CBNA_928517","CBNA_928517",4,5.633408003,46.166149
"CBNA_928521","CBNA_928521",2,5.672595999,46.11778
"CBNA_928645","CBNA_928645",1,5.705732998,46.129984
"CBNA_928654","CBNA_928654",4,5.655910002,46.084213
"CBNA_928656","CBNA_928656",2,6.309652998,44.088285
"CBNA_928708","CBNA_928708",4,5.741025002,44.90109
"CBNA_928729","CBNA_928729",1,5.729457997,44.905014
"CBNA_928730","CBNA_928730",2,5.728383999,44.905737
"CBNA_928739","CBNA_928739",4,5.514107003,46.259129
"CBNA_928741","CBNA_928741",3,5.514205004,46.261319
"CBNA_928756","CBNA_928756",1,5.500893999,46.244715
"CBNA_928859","CBNA_928859",1,5.500008998,46.24419799
"CBNA_928872","CBNA_928872",1,5.670637002,46.287712
"CBNA_928878","CBNA_928878",3,5.585473998,44.907505
"CBNA_928906","CBNA_928906",1,5.589828999,44.901403
"CBNA_928913","CBNA_928913",4,5.590289003,44.899514
"CBNA_928939","CBNA_928939",3,5.591034004,44.897933
"CBNA_928943","CBNA_928943",2,5.592286211,44.89525482
"CBNA_928980","CBNA_928980",2,6.232746995,45.33872901
"CBNA_928997","CBNA_928997",4,5.856242997,44.754489
"CBNA_929002","CBNA_929002",1,5.854156999,44.75479998
"CBNA_929039","CBNA_929039",1,5.853024998,44.782431
"CBNA_929047","CBNA_929047",4,5.840850002,44.7812
"CBNA_929066","CBNA_929066",3,5.834601002,44.779927
"CBNA_929068","CBNA_929068",4,5.834632,44.78001
"CBNA_929116","CBNA_929116",2,5.844180998,44.753799
"CBNA_929148","CBNA_929148",1,5.841533998,44.756305
"CBNA_929152","CBNA_929152",3,5.843461999,44.75474
"CBNA_929185","CBNA_929185",4,6.309313998,43.980108
"CBNA_929195","CBNA_929195",2,5.974277003,44.820633
"CBNA_929217","CBNA_929217",2,5.930840001,44.807684
"CBNA_929218","CBNA_929218",1,5.930465,44.807607
"CBNA_929401","CBNA_929401",1,6.447973973,44.53512799
"CBNA_929413","CBNA_929413",4,5.761670997,44.125883
"CBNA_929443","CBNA_929443",3,4.847039202,45.18182599
"CBNA_929620","CBNA_929620",2,5.839419043,44.11410804
"CBNA_929695","CBNA_929695",3,6.33418501,43.99432605
"CBNA_929713","CBNA_929713",4,6.332998973,43.99478198
"CBNA_929716","CBNA_929716",3,6.333274048,43.99497501
"CBNA_929773","CBNA_929773",3,6.269705945,44.04170097
"CBNA_929779","CBNA_929779",3,5.136670247,44.53146031
"CBNA_929819","CBNA_929819",3,5.858599999,46.163234
"CBNA_929909","CBNA_929909",4,5.276054051,44.66367702
"CBNA_930126","CBNA_930126",3,6.31339794,44.05127898
"CBNA_930140","CBNA_930140",1,6.351029946,44.41924003
"CBNA_930161","CBNA_930161",3,6.179504033,44.28168803
"CBNA_930417","CBNA_930417",4,6.831501045,44.38200501
"CBNA_930418","CBNA_930418",1,6.831458985,44.38206497
"CBNA_930499","CBNA_930499",3,4.856305053,44.44217203
"CBNA_930504","CBNA_930504",3,5.752002988,44.68493099
"CBNA_930522","CBNA_930522",2,5.933272994,44.50248402
"CBNA_930536","CBNA_930536",4,5.628005959,44.29100998
"CBNA_930539","CBNA_930539",4,5.590341033,44.22097497
"CBNA_930544","CBNA_930544",1,5.58621695,44.21646503
"CBNA_930624","CBNA_930624",3,5.198368053,44.80422497
"CBNA_930638","CBNA_930638",4,4.888663981,44.401142
"CBNA_930663","CBNA_930663",1,5.700348028,44.68240803
"CBNA_930665","CBNA_930665",2,5.702976054,44.68168698
"CBNA_930666","CBNA_930666",3,5.703281056,44.68147297
"CBNA_930668","CBNA_930668",4,5.70465696,44.68106101
"CBNA_930670","CBNA_930670",4,5.703840011,44.68215402
"CBNA_930672","CBNA_930672",4,5.699842005,44.68334902
"CBNA_930673","CBNA_930673",2,5.699796961,44.68343398
"CBNA_930695","CBNA_930695",1,5.639767045,44.68615399
"CBNA_930699","CBNA_930699",1,5.643274065,44.68592902
"CBNA_930700","CBNA_930700",3,5.261938015,45.00320198
"CBNA_930702","CBNA_930702",3,5.214078948,45.10269101
"CBNA_930704","CBNA_930704",4,5.215155956,45.10313999
"CBNA_930708","CBNA_930708",3,5.214410948,45.10281404
"CBNA_930713","CBNA_930713",4,5.172731975,45.10231501
"CBNA_930744","CBNA_930744",1,5.618970978,44.53866104
"CBNA_930745","CBNA_930745",2,5.620958005,44.53882896
"CBNA_930746","CBNA_930746",1,5.621474966,44.53801504
"CBNA_930752","CBNA_930752",2,5.619317997,44.535226
"CBNA_930755","CBNA_930755",3,5.617884938,44.53722799
"CBNA_930778","CBNA_930778",3,5.601305016,44.73718098
"CBNA_930788","CBNA_930788",1,5.608725952,44.74040501
"CBNA_930795","CBNA_930795",1,5.610432011,44.737631
"CBNA_930797","CBNA_930797",2,5.613953,44.73793799
"CBNA_930800","CBNA_930800",4,6.824335978,44.35566003
"CBNA_930803","CBNA_930803",2,5.706663036,44.69793498
"CBNA_933871","CBNA_933871",2,5.716151954,44.71726196
"CBNA_933889","CBNA_933889",2,6.519691005,44.974166
"CBNA_933975","CBNA_933975",3,6.754664058,44.87788596
"CBNA_933985","CBNA_933985",4,5.601606043,44.69274198
"CBNA_934014","CBNA_934014",3,5.573356052,44.68397796
"CBNA_934015","CBNA_934015",4,5.573356052,44.68397796
"CBNA_934016","CBNA_934016",1,6.414717061,43.849386
"CBNA_934511","CBNA_934511",3,6.413722062,43.84855703
"CBNA_934952","CBNA_934952",4,6.415246999,43.90317098
"CBNA_934982","CBNA_934982",2,5.691824958,46.241822
"CBNA_934985","CBNA_934985",3,5.667150045,46.22108303
"CBNA_934988","CBNA_934988",1,5.306046953,45.85714802
"CBNA_935146","CBNA_935146",2,5.197395003,44.90748897
"CBNA_935156","CBNA_935156",3,5.612636972,45.75259799
"CBNA_935163","CBNA_935163",3,5.612212998,45.752739
"CBNA_935185","CBNA_935185",3,5.787386012,45.38473
"CBNA_935189","CBNA_935189",2,5.44021598,44.92336302
"CBNA_935191","CBNA_935191",1,6.714788951,45.57782997
"CBNA_935192","CBNA_935192",2,6.711946953,45.548555
"CBNA_935193","CBNA_935193",2,6.725321972,45.58271296
"CBNA_935202","CBNA_935202",4,6.735425988,45.58786198
"CBNA_935214","CBNA_935214",1,6.744742957,45.59499704
"CBNA_935219","CBNA_935219",1,6.731465008,45.58652903
"CBNA_935220","CBNA_935220",4,5.466053047,44.91440899
"CBNA_935221","CBNA_935221",1,5.466055971,44.91443802
"CBNA_935223","CBNA_935223",1,5.466488014,44.91473497
"CBNA_935224","CBNA_935224",1,6.731804039,45.58732505
"CBNA_935229","CBNA_935229",2,6.724405987,45.58345802
"CBNA_935246","CBNA_935246",2,5.423966,44.88422196
"CBNA_935250","CBNA_935250",3,5.358596053,44.82862901
"CBNA_935263","CBNA_935263",4,5.362404997,44.77331197
"CBNA_935265","CBNA_935265",3,5.360955038,44.770729
"CBNA_935266","CBNA_935266",4,5.361068002,44.77041099
"CBNA_935286","CBNA_935286",4,6.707100985,45.58207099
"CBNA_935288","CBNA_935288",4,6.732658023,45.59549703
"CBNA_935292","CBNA_935292",1,5.675411994,46.20284598
"CBNA_935306","CBNA_935306",3,5.649628943,44.66834301
"CBNA_935311","CBNA_935311",4,5.655776968,46.21225901
"CBNA_935348","CBNA_935348",1,5.656150061,46.22269504
"CBNA_935380","CBNA_935380",4,6.985252992,44.70269202
"CBNA_935385","CBNA_935385",1,6.986736975,44.69817302
"CBNA_935401","CBNA_935401",3,6.47973705,45.08709798
"CBNA_935436","CBNA_935436",3,5.647287029,46.21042202
"CBNA_935495","CBNA_935495",1,6.692056031,45.84031202
"CBNA_935497","CBNA_935497",3,6.693373014,45.84023099
"CBNA_935539","CBNA_935539",1,6.215631954,45.34289297
"CBNA_935598","CBNA_935598",2,6.200819021,45.33632298
"CBNA_935648","CBNA_935648",3,5.580565046,45.721241
"CBNA_935677","CBNA_935677",1,5.588009954,45.77589297
"CBNA_935698","CBNA_935698",3,6.397343944,43.88942298
"CBNA_935780","CBNA_935780",4,5.475409036,45.02841998
"CBNA_935821","CBNA_935821",4,5.14598298,45.827949
"CBNA_935828","CBNA_935828",1,5.152277044,45.845827
"CBNA_935846","CBNA_935846",4,5.149155052,45.84419
"CBNA_935885","CBNA_935885",4,5.382612053,45.880257
"CBNA_935891","CBNA_935891",3,5.383497999,45.87992697
"CBNA_935893","CBNA_935893",1,4.962006914,44.44945271
"CBNA_935894","CBNA_935894",4,5.38370898,45.87973802
"CBNA_935953","CBNA_935953",1,5.713946,43.789904
"CBNA_935984","CBNA_935984",2,5.585641998,43.865037
"CBNA_936001","CBNA_936001",2,5.861976998,44.008968
"CBNA_936017","CBNA_936017",2,5.118664001,45.395898
"CBNA_936018","CBNA_936018",1,5.118401996,45.396361
"CBNA_936019","CBNA_936019",1,5.118228997,45.396574
"CBNA_936023","CBNA_936023",4,5.117258003,45.39505
"CBNA_936043","CBNA_936043",1,5.220271,45.334627
"CBNA_936049","CBNA_936049",4,5.202448,45.323115
"CBNA_936072","CBNA_936072",3,6.429677052,45.24950701
"CBNA_936076","CBNA_936076",3,6.429283042,45.24950901
"CBNA_936083","CBNA_936083",2,6.429819061,45.24976204
"CBNA_936091","CBNA_936091",4,6.429801029,45.24910196
"CBNA_936117","CBNA_936117",2,6.430182959,45.25037996
"CBNA_936171","CBNA_936171",4,5.325616937,45.90761199
"CBNA_936172","CBNA_936172",3,5.32613596,45.90651404
"CBNA_936176","CBNA_936176",2,5.384097045,45.87863596
"CBNA_936274","CBNA_936274",4,5.080645998,45.536398
"CBNA_936275","CBNA_936275",3,5.080677997,45.536691
"CBNA_936276","CBNA_936276",3,5.080537999,45.53694
"CBNA_936279","CBNA_936279",3,5.081104999,45.536996
"CBNA_936283","CBNA_936283",3,5.092289003,45.506717
"CBNA_936290","CBNA_936290",4,5.089021001,45.505248
"CBNA_936307","CBNA_936307",2,4.974410002,45.527881
"CBNA_936310","CBNA_936310",3,4.974607001,45.528237
"CBNA_936311","CBNA_936311",4,4.975070004,45.528477
"CBNA_936320","CBNA_936320",1,6.047494002,45.509166
"CBNA_936365","CBNA_936365",1,5.231701997,45.823524
"CBNA_936373","CBNA_936373",1,5.235742998,45.825138
"CBNA_936375","CBNA_936375",3,5.235070996,45.825932
"CBNA_936387","CBNA_936387",2,4.985111003,45.516637
"CBNA_936389","CBNA_936389",2,4.985138001,45.516456
"CBNA_936395","CBNA_936395",3,4.959219998,45.530988
"CBNA_936476","CBNA_936476",3,5.871199997,43.964826
"CBNA_936486","CBNA_936486",2,5.869936997,43.965386
"CBNA_936524","CBNA_936524",1,4.958304,45.530306
"CBNA_936527","CBNA_936527",3,4.958159004,45.530008
"CBNA_936538","CBNA_936538",4,5.847118997,44.500565
"CBNA_936595","CBNA_936595",1,5.149468004,46.348084
"CBNA_936598","CBNA_936598",1,5.186877002,46.351064
"CBNA_936617","CBNA_936617",2,5.200345003,46.359979
"CBNA_936623","CBNA_936623",2,5.122309003,46.24356
"CBNA_936651","CBNA_936651",4,4.976338001,45.562763
"CBNA_936655","CBNA_936655",3,5.046501002,45.50498
"CBNA_936658","CBNA_936658",4,5.046903997,45.504627
"CBNA_936660","CBNA_936660",3,5.047820997,45.504722
"CBNA_936668","CBNA_936668",4,5.049184999,45.506056
"CBNA_936686","CBNA_936686",1,5.642134,44.033966
"CBNA_936700","CBNA_936700",1,6.281393987,45.35058597
"CBNA_936703","CBNA_936703",2,5.642049,44.033697
"CBNA_936737","CBNA_936737",2,5.550791955,45.54702704
"CBNA_936738","CBNA_936738",4,5.550627933,45.54959999
"CBNA_936739","CBNA_936739",4,5.549043005,45.55204904
"CBNA_936743","CBNA_936743",1,5.642288002,44.033867
"CBNA_936745","CBNA_936745",4,5.642516003,44.033823
"CBNA_936752","CBNA_936752",1,5.192768028,45.79487
"CBNA_936753","CBNA_936753",4,5.192206004,45.79559601
"CBNA_936755","CBNA_936755",1,5.190492951,45.79830701
"CBNA_936757","CBNA_936757",4,5.196988978,45.802688
"CBNA_936758","CBNA_936758",4,5.200071024,45.79937197
"CBNA_936762","CBNA_936762",3,5.199383048,45.798186
"CBNA_936763","CBNA_936763",4,5.199008011,45.79775901
"CBNA_936765","CBNA_936765",4,5.197397975,45.79590302
"CBNA_936794","CBNA_936794",4,5.045175998,45.517
"CBNA_936830","CBNA_936830",2,5.475767967,45.56614996
"CBNA_936831","CBNA_936831",4,5.47629206,45.56693996
"CBNA_936833","CBNA_936833",1,5.476755979,45.56690802
"CBNA_936834","CBNA_936834",2,6.808146961,44.75998196
"CBNA_936839","CBNA_936839",3,5.480106975,45.56748603
"CBNA_936844","CBNA_936844",3,5.479389474,45.56680959
"CBNA_936852","CBNA_936852",3,5.452973029,45.54163197
"CBNA_936864","CBNA_936864",4,5.449277956,45.541369
"CBNA_936869","CBNA_936869",3,5.647703,43.855221
"CBNA_936920","CBNA_936920",4,5.927366036,45.55220201
"CBNA_936925","CBNA_936925",3,5.363110049,45.71662405
"CBNA_936953","CBNA_936953",1,5.450388997,45.53675501
"CBNA_936958","CBNA_936958",3,5.456716004,45.53149804
"CBNA_936961","CBNA_936961",1,5.45691898,45.53140396
"CBNA_936976","CBNA_936976",2,5.077265944,45.34825598
"CBNA_936993","CBNA_936993",2,5.033385955,45.33094597
"CBNA_937016","CBNA_937016",2,5.858609997,44.380137
"CBNA_937019","CBNA_937019",4,5.858760997,44.380876
"CBNA_937112","CBNA_937112",3,6.317667002,45.245965
"CBNA_937144","CBNA_937144",4,5.436988997,44.695229
"CBNA_937149","CBNA_937149",2,5.851432997,43.726081
"CBNA_937150","CBNA_937150",1,5.349226998,44.415974
"CBNA_937154","CBNA_937154",4,6.317100001,45.244748
"CBNA_937157","CBNA_937157",3,6.304989003,45.24257
"CBNA_937158","CBNA_937158",4,6.314718003,45.240093
"CBNA_937159","CBNA_937159",2,6.313931998,45.240349
"CBNA_937160","CBNA_937160",3,6.298411001,45.253971
"CBNA_937161","CBNA_937161",4,6.293752003,45.255839
"CBNA_937163","CBNA_937163",4,6.315423997,45.257069
"CBNA_937164","CBNA_937164",1,6.314041003,45.253528
"CBNA_937165","CBNA_937165",1,6.314482,45.252835
"CBNA_937166","CBNA_937166",4,6.300838999,45.252755
"CBNA_937168","CBNA_937168",3,6.305911001,45.25326
"CBNA_937174","CBNA_937174",3,5.846916999,43.726336
"CBNA_937189","CBNA_937189",4,6.055554001,45.509621
"CBNA_937232","CBNA_937232",3,4.96133299,45.38605996
"CBNA_937233","CBNA_937233",2,4.96129394,45.385953
"CBNA_937236","CBNA_937236",2,4.961494976,45.38587598
"CBNA_937249","CBNA_937249",4,4.887229042,45.45810797
"CBNA_937250","CBNA_937250",1,4.887312036,45.457699
"CBNA_937269","CBNA_937269",3,4.886763944,45.47745002
"CBNA_937289","CBNA_937289",2,6.096953999,44.504512
"CBNA_937299","CBNA_937299",3,5.186885003,45.829309
"CBNA_937302","CBNA_937302",4,5.737354004,45.71363
"CBNA_937315","CBNA_937315",1,6.610474998,45.203882
"CBNA_937318","CBNA_937318",2,6.836343,45.934381
"CBNA_937333","CBNA_937333",3,4.944633987,45.450336
"CBNA_937341","CBNA_937341",1,4.945879996,45.448014
"CBNA_937344","CBNA_937344",1,4.94535801,45.44856197
"CBNA_937368","CBNA_937368",4,5.010910996,45.44522004
"CBNA_937372","CBNA_937372",2,5.012185046,45.44558199
"CBNA_937586","CBNA_937586",3,6.777917,45.9384
"CBNA_937608","CBNA_937608",3,5.004044994,45.43239502
"CBNA_937623","CBNA_937623",3,5.00222198,45.39902903
"CBNA_937624","CBNA_937624",3,5.002231022,45.39933701
"CBNA_937645","CBNA_937645",2,5.066362955,45.39814997
"CBNA_937647","CBNA_937647",4,5.067141056,45.39800798
"CBNA_937677","CBNA_937677",2,5.212237997,45.311471
"CBNA_937680","CBNA_937680",1,5.212108999,45.311727
"CBNA_937681","CBNA_937681",4,5.211544004,45.312047
"CBNA_937827","CBNA_937827",3,6.248592998,43.848525
"CBNA_937831","CBNA_937831",3,5.127353996,45.465167
"CBNA_937860","CBNA_937860",4,5.350512999,45.392764
"CBNA_937861","CBNA_937861",4,5.350444001,45.393027
"CBNA_937882","CBNA_937882",1,4.817187998,44.379698
"CBNA_937885","CBNA_937885",4,6.275825999,43.862746
"CBNA_937951","CBNA_937951",3,5.780608003,44.24733
"CBNA_938042","CBNA_938042",3,5.1106135,45.68568436
"CBNA_938045","CBNA_938045",2,5.110720622,45.6863182
"CBNA_938099","CBNA_938099",3,5.053000001,44.437884
"CBNA_938115","CBNA_938115",2,4.966164057,45.60756493
"CBNA_938204","CBNA_938204",2,6.300262002,43.850099
"CBNA_938207","CBNA_938207",1,6.300212998,43.849649
"CBNA_938220","CBNA_938220",1,5.003703,46.223918
"CBNA_938231","CBNA_938231",1,4.805921002,46.223214
"CBNA_938295","CBNA_938295",1,6.318327998,43.862049
"CBNA_938297","CBNA_938297",2,6.316926996,43.861107
"CBNA_938312","CBNA_938312",2,6.288494004,43.893237
"CBNA_938363","CBNA_938363",4,5.125083996,45.841147
"CBNA_938376","CBNA_938376",3,5.860597003,45.839635
"CBNA_938377","CBNA_938377",1,5.865629998,45.832895
"CBNA_938458","CBNA_938458",3,5.150888,45.845462
"CBNA_938552","CBNA_938552",4,5.261674001,45.377282
"CBNA_938704","CBNA_938704",2,5.341115997,46.326207
"CBNA_938709","CBNA_938709",3,5.337012998,46.317435
"CBNA_938770","CBNA_938770",2,5.054652998,44.439895
"CBNA_938775","CBNA_938775",2,5.996107998,45.478808
"CBNA_938810","CBNA_938810",1,6.053816999,45.664146
"CBNA_938811","CBNA_938811",3,6.054493997,45.663975
"CBNA_938812","CBNA_938812",4,6.053796001,45.665817
"CBNA_938814","CBNA_938814",3,6.054355999,45.670917
"CBNA_938815","CBNA_938815",4,6.056047003,45.677126
"CBNA_938816","CBNA_938816",2,6.055047998,45.677623
"CBNA_938824","CBNA_938824",3,6.349499,45.254564
"CBNA_938845","CBNA_938845",4,5.562631997,45.341299
"CBNA_938951","CBNA_938951",1,6.496603002,45.666925
"CBNA_939035","CBNA_939035",4,6.255283002,45.213727
"CBNA_939036","CBNA_939036",2,6.254829003,45.213799
"CBNA_939040","CBNA_939040",2,6.257792997,45.212609
"CBNA_939063","CBNA_939063",2,5.099230001,44.649401
"CBNA_939267","CBNA_939267",3,5.813578398,44.81266035
"CBNA_939462","CBNA_939462",3,5.153049002,44.791546
"CBNA_939464","CBNA_939464",2,5.131011999,44.779997
"CBNA_939511","CBNA_939511",3,5.281142001,44.729346
"CBNA_939527","CBNA_939527",4,5.422984997,44.750805
"CBNA_939528","CBNA_939528",2,5.422298,44.750838
"CBNA_939642","CBNA_939642",1,5.810413002,44.706263
"CBNA_939725","CBNA_939725",4,6.413796002,45.292211
"CBNA_939853","CBNA_939853",1,5.720463001,44.902368
"CBNA_939855","CBNA_939855",3,6.148992999,45.313591
"CBNA_939858","CBNA_939858",3,6.146502,45.312478
"CBNA_939901","CBNA_939901",1,6.587721997,44.032227
"CBNA_939986","CBNA_939986",4,6.211330998,43.975814
"CBNA_939987","CBNA_939987",3,5.711226003,44.9196
"CBNA_940116","CBNA_940116",4,6.21283,43.974756
"CBNA_940121","CBNA_940121",1,6.212830998,43.974314
"CBNA_940129","CBNA_940129",4,5.41236,44.747597
"CBNA_940130","CBNA_940130",2,6.212887999,43.973946
"CBNA_940146","CBNA_940146",3,5.420307002,44.74769
"CBNA_940202","CBNA_940202",1,5.298359998,44.433991
"CBNA_940208","CBNA_940208",2,4.901348999,44.438687
"CBNA_940455","CBNA_940455",4,5.969575002,45.306126
"CBNA_940470","CBNA_940470",2,5.915305997,45.240765
"CBNA_940471","CBNA_940471",4,6.279050001,44.609404
"CBNA_940472","CBNA_940472",1,5.915831998,45.24098
"CBNA_940483","CBNA_940483",3,5.362915003,45.716523
"CBNA_940539","CBNA_940539",3,4.981936003,44.452586
"CBNA_940566","CBNA_940566",2,5.055298999,44.664418
"CBNA_940568","CBNA_940568",1,5.055244998,44.664501
"CBNA_940585","CBNA_940585",4,4.902741001,46.438428
"CBNA_940592","CBNA_940592",2,5.815219997,45.135621
"CBNA_940637","CBNA_940637",2,5.298272003,44.228813
"CBNA_940655","CBNA_940655",1,5.782540003,45.090125
"CBNA_940660","CBNA_940660",2,5.780023004,45.094055
"CBNA_940670","CBNA_940670",2,5.6197,45.410455
"CBNA_941003","CBNA_941003",3,5.724757,45.353017
"CBNA_941096","CBNA_941096",4,5.597848997,44.188409
"CBNA_941098","CBNA_941098",4,5.601891998,44.191715
"CBNA_942611","CBNA_942611",4,5.535992524,44.20848681
"CBNA_942618","CBNA_942618",3,5.55088464,44.15061276
"CBNA_942621","CBNA_942621",2,5.549458321,44.15749263
"CBNA_942623","CBNA_942623",1,5.54842836,44.15692509
"CBNA_942627","CBNA_942627",1,5.547560762,44.1570618
"CBNA_943931","CBNA_943931",2,6.170047997,45.042342
"CBNA_943970","CBNA_943970",2,6.175396002,45.044579
"CBNA_943971","CBNA_943971",4,6.175904003,45.044604
"CBNA_944011","CBNA_944011",2,5.968729998,44.858655
"CBNA_944013","CBNA_944013",3,5.967539998,44.859396
"CBNA_944028","CBNA_944028",3,5.976585,44.8643
"CBNA_944033","CBNA_944033",1,6.197775002,45.048815
"CBNA_944036","CBNA_944036",2,5.569955276,44.21732868
"CBNA_944062","CBNA_944062",1,6.578996605,44.54844687
